transaction_id,user_id,date,amount,category,payment_method,merchant,income_level,is_periodic,location,age,employment_type,account_type,subscription_type
1a48b892-625f-4c6a-b392-32125501686d,755,2025-07-04,183.78,ofis kirası,Havale,Yüksel Şama Şti.,corporate,True,South Ledün,57,freelancer,kurumsal,Netflix
db7031c1-4b01-4885-bd47-286c5821c9e9,755,2025-05-22,5.0,elektrik,Nakit,Mansız Kısakürek A.Ş.,medium,False,Lake Duracanview,54,öğrenci,bireysel,None
dab11b5c-c06c-40a7-ab6b-fb33228ec0e4,755,2024-11-01,980.38,restoran,Nakit,Şişecam,high,True,Demirstad,42,öğrenci,bireysel,Spotify
a2990dcf-9e8f-4e01-955a-ef0928e5f345,755,2024-12-16,478.8,market,Kredi Kartı,Akar Mansız Şti.,medium,False,West Benol,63,kobi,bireysel,None
33d74d56-5545-42e8-a146-8593d93a4ccb,755,2025-05-09,672.53,market,Havale,Aksu Çamurcuoğlu Ltd.,low,False,New Tekecan,55,freelancer,bireysel,None
fb187ef4-c70a-458a-98c7-7342b2ecfe33,756,2025-06-16,684.7,spotify,EFT,Sakarya Duran Şti.,medium,True,East Bahtinur,42,kobi,bireysel,Netflix
98d11d9e-17e4-4665-99d3-124852d1f7d2,756,2025-01-07,673.45,tatil,Havale,Şafak Ltd.,high,False,Çakarchester,36,full-time,bireysel,None
0216399c-3b26-47ad-aded-abd800a065f8,756,2024-09-26,660.96,tatil,Kredi Kartı,Ülker Türk A.Ş.,high,True,North Mengüç,64,full-time,bireysel,Netflix
3df65abf-eb72-45f5-9ac4-be3b3d3a9a8e,756,2025-07-18,624.29,sgk,Nakit,Roketsan,corporate,True,Dumanlıburgh,20,freelancer,kurumsal,Spotify
55f74286-147f-4fde-a4e7-213ad8f1df4c,756,2025-01-12,482.08,hammadde,Havale,Petrol Ofisi,corporate,True,Lake Sonnurport,64,freelancer,kurumsal,BluTV
48904f7d-19d8-4ccf-96cc-a95cb6229d4d,756,2025-06-17,1158.56,sinema,Havale,Soylu Ltd.,medium,False,Niyaziland,31,freelancer,bireysel,None
c8bfbfff-baab-4608-9ab7-4d603f7fb98b,756,2025-03-18,404.72,market,Nakit,Masomo,medium,True,Lake Tutkucanton,60,freelancer,bireysel,BluTV
a9fd8e9e-6038-4cf4-9145-e4309da79aa7,756,2025-04-10,619.04,yurt dışı alışveriş,Nakit,Opet,high,False,Zenginmouth,24,freelancer,bireysel,None
41cb6af7-347c-467b-a058-89115ce76947,756,2024-09-19,167.08,internet,Nakit,Erdoğan Ltd.,low,False,Mançobury,60,öğrenci,bireysel,None
5579bc1a-d32b-4727-bd4f-39d5028484aa,756,2024-11-24,581.56,market,Nakit,Durdu Akça A.Ş.,medium,False,Özpetekfort,55,freelancer,bireysel,None
54b4f0e3-d5bd-4fe4-ad62-904b79f154c4,757,2025-01-08,439.53,elektrik,EFT,Arsoy Şti.,medium,True,Port Demirbüken,45,kobi,bireysel,None
96cba5f7-bd9b-4a65-9d90-f4531f1f16ab,757,2024-10-10,810.57,spotify,Havale,Tevetoğlu A.Ş.,medium,False,Port Berkiville,42,öğrenci,bireysel,None
3c2dc7b4-8e25-4669-a267-9cceb788fe81,757,2024-11-17,399.66,market,Nakit,Akgündüz Soylu A.Ş.,medium,False,Payeshire,59,kobi,bireysel,None
27e98eb4-c07a-43a3-b633-85872b66e9ba,757,2024-11-21,420.11,sgk,EFT,Şama Ltd.,corporate,False,South Ayülkerchester,43,kobi,kurumsal,None
ec7ce3d5-4901-4a83-aab4-a626065fa776,757,2024-07-29,408.93,personel maaşı,Kredi Kartı,Yorulmaz A.Ş.,corporate,False,Mirayton,59,kobi,kurumsal,None
81c7a3e6-5e76-4b27-a046-5d77639a4a5a,757,2024-07-23,576.5,market,EFT,Bilgin Bilir Şti.,low,False,West Rabbiyehaven,42,freelancer,bireysel,None
5970f68c-fa3c-45b2-aa0f-a0f23b2ebba9,757,2025-04-11,744.58,sgk,EFT,Arslan Ltd.,corporate,False,Port Paksu,63,kobi,kurumsal,None
0cef1699-5787-4c4c-a876-84a3204c24a0,757,2025-02-07,320.13,fitness,EFT,Tevetoğlu Yaman A.Ş.,high,False,Lake Çavuldur,19,freelancer,bireysel,None
9e40808e-0272-4237-ba64-9694b0e4f71e,757,2024-08-11,467.33,telefon faturası,EFT,Çetin Güçlü Şti.,low,False,Hayrioğlushire,42,öğrenci,bireysel,None
511bef00-461d-49c1-b256-9e5ad11cd74a,757,2024-11-22,779.19,hammadde,Nakit,Tarhan Çamurcuoğlu Şti.,corporate,True,West Rıfkıye,20,kobi,kurumsal,BluTV
f202bc5a-e61a-4da8-a801-3fea482d7a63,758,2024-07-26,173.44,sinema,Kredi Kartı,Tofaş,medium,False,Behizaland,61,kobi,bireysel,None
14e4ac86-d5c7-46e3-812b-fa477ce4a2d7,758,2025-01-04,541.55,giyim,Kredi Kartı,Aksu Ltd.,low,True,New Savakshire,20,freelancer,bireysel,BluTV
f3598b1f-e03b-4b01-8070-eaf553e97e24,758,2025-04-11,64.15,fitness,Kredi Kartı,Anadolu Efes,high,False,Hançerbury,37,full-time,bireysel,None
76a110bf-8a12-43c8-99b3-e5f7ccb96ad3,758,2024-12-13,908.66,personel maaşı,Nakit,Tofaş,corporate,False,Karcanland,52,kobi,kurumsal,None
45a0f8c0-7c3b-48f9-b764-54bb4e8236dc,758,2025-06-21,650.36,market,Kredi Kartı,Akça Türk Ltd.,medium,False,Lake Gülçeport,37,full-time,bireysel,None
a44a29c2-935e-48f5-97d3-780edfd4ceca,758,2024-10-05,259.53,market,Nakit,Yorulmaz Ülker Şti.,medium,False,New Serverport,38,öğrenci,bireysel,None
a1f59dc8-eb93-4562-b3da-cfc9d4886539,758,2025-05-24,79.57,sinema,EFT,Zorlu Erdoğan A.Ş.,medium,False,Arsoyborough,31,öğrenci,bireysel,None
f14f6696-656d-4a20-966b-bcf5f462239c,758,2025-06-05,427.99,internet,Kredi Kartı,Turkcell,low,False,New Hudavent,29,kobi,bireysel,None
46bc9e82-1f66-4ebc-bb73-b87a30916609,758,2024-09-25,683.54,kira,Havale,Hançer A.Ş.,medium,False,Sakaryaburgh,59,öğrenci,bireysel,None
faaf3141-8382-4ecc-bd98-e2d00eb9b455,758,2025-02-04,73.87,lüks giyim,Nakit,Selçuk Ecza,high,False,East Gül,19,kobi,bireysel,None
a8816528-2c91-47b8-aa89-4fd8f82e79bc,759,2024-09-08,1016.94,giyim,EFT,Şişecam,low,False,New Burcuhan,59,kobi,bireysel,None
f992f1b7-3606-4a28-85fd-6942bab519ae,759,2024-12-31,72.87,market,Havale,İnönü Ltd.,low,False,Korkmazalpside,18,full-time,bireysel,None
14a166b4-dac9-4ddb-b32d-b5d8b2a03328,759,2025-02-23,707.06,fitness,EFT,Aksu Bilgin Ltd.,high,False,Aslanburgh,51,freelancer,bireysel,None
11495616-11df-4b2e-acf6-03a8b36de446,759,2025-03-25,911.73,spotify,Kredi Kartı,Karadeniz Yıldırım Şti.,medium,False,Lake Selâtinburgh,55,freelancer,bireysel,None
9255526b-084d-4646-ac86-d7d7dc16ab54,759,2025-03-30,570.46,vergi,EFT,İhsanoğlu Şama Şti.,corporate,False,East Galip,58,full-time,kurumsal,None
f17738be-90bc-4c5d-965f-c9e57925c0d6,759,2025-05-16,891.84,yurt dışı alışveriş,Kredi Kartı,Seven Sezer Ltd.,high,False,Bişarburgh,22,öğrenci,bireysel,None
6887fd91-90de-401e-8f03-4935d3605f2d,759,2025-03-10,236.14,kira,Nakit,Şafak Yıldırım Ltd.,medium,True,Sezginland,25,full-time,bireysel,Netflix
dd7935ea-6fa9-4118-817a-9191d4ee89eb,759,2024-07-23,453.59,spotify,Nakit,Korutürk Şti.,medium,True,New Yalın,24,kobi,bireysel,Spotify
fea4c193-ffef-4526-9a6f-fa015e3bc13c,759,2024-12-14,514.29,market,Havale,Toyota Otomotiv,medium,False,Ismıkfort,44,kobi,bireysel,None
01a3647f-6b9e-49e3-8c85-915c07120aa2,759,2025-02-06,222.67,internet,Kredi Kartı,Tarhan Şti.,low,False,North Enes,44,kobi,bireysel,None
7c01b61e-d687-4bb5-8f61-e0ca2ba4fc0e,760,2024-12-25,444.45,telefon faturası,Nakit,Eraslan Sezgin A.Ş.,low,True,Candenizland,41,öğrenci,bireysel,Netflix
26486483-d2e4-4822-aeca-1860adb226be,760,2024-08-05,36.82,spotify,Nakit,Şişecam,medium,False,Port Gazel,34,kobi,bireysel,None
d9c02dd0-eb82-483f-ac17-76430049259c,760,2024-12-09,767.77,yurt dışı alışveriş,Nakit,Şafak Yaman Ltd.,high,False,Mançoside,63,kobi,bireysel,None
93e2db3a-6fdd-4453-ab7a-145d6f3e91c7,760,2025-05-30,37.18,fitness,Havale,Toyota Otomotiv,high,True,Port Mükraminside,22,full-time,bireysel,Netflix
9f6c7a81-ef3e-4171-bb98-130385f261fd,760,2025-03-13,806.94,market,EFT,Zorlu A.Ş.,low,False,North Kermantown,44,full-time,bireysel,None
0a55e786-df41-4164-86c9-f98ebe7b17ce,760,2024-08-24,439.13,kira,Kredi Kartı,Hançer A.Ş.,medium,False,Sakaryahaven,53,kobi,bireysel,None
f918060d-5f73-4915-9ef8-7727c14808ac,760,2025-05-31,825.16,ulaşım,Kredi Kartı,Yıldırım Ltd.,low,True,Uyanserton,22,kobi,bireysel,None
fb94f8b2-fb00-4cec-9220-7b476c983640,760,2025-01-24,233.21,sinema,Kredi Kartı,Akça Ltd.,medium,False,Gülshire,25,freelancer,bireysel,None
68b5e16d-c516-4f2f-88dd-26d5b27c1102,760,2025-06-07,621.32,yurt dışı alışveriş,Havale,Bilir Ltd.,high,False,West Tansığ,61,kobi,bireysel,None
8ac6e75c-f3bd-4bd7-a2b0-663d7478e50e,760,2024-11-01,265.95,market,EFT,Karadeniz Şti.,medium,False,Sermashire,54,full-time,bireysel,None
3e056aad-b8dd-4b29-8672-a01d53c3ab6b,761,2025-01-31,301.02,internet,EFT,Limak İnşaat,low,False,Alparslanberg,58,öğrenci,bireysel,None
9b16dbe9-cb52-4090-86f8-a5775d039696,761,2024-08-21,685.1,spotify,Kredi Kartı,İhsanoğlu Tevetoğlu Şti.,medium,True,Sakaryaview,30,kobi,bireysel,Netflix
09a75cc1-1ab6-4795-9a0f-2ed4bd7519fd,761,2024-10-24,966.5,kira,Havale,Petrol Ofisi,medium,True,Tutkucanhaven,23,freelancer,bireysel,None
704979ee-5965-4ca0-ba4c-170210cd296b,761,2024-11-25,641.68,tatil,Nakit,Dumanlı Yıldırım A.Ş.,high,False,West Esnashire,48,öğrenci,bireysel,None
83a473f9-9c99-4a04-961a-77c0cd98993b,761,2024-09-18,617.25,internet,Nakit,Çetin Öcalan Şti.,low,False,West Pembesinchester,20,öğrenci,bireysel,None
d376c5ec-f873-494a-8791-74c68fcfb3aa,761,2024-10-22,911.67,internet,Kredi Kartı,Masomo,low,False,South Beyzadeview,53,full-time,bireysel,None
cf4a06d1-c3d9-4f0d-991e-1372533f8cdf,761,2025-05-31,314.84,ulaşım,EFT,Sakarya Şti.,low,False,Tüzeertown,55,freelancer,bireysel,None
8a64139d-9b74-4f11-92e4-5a5398d97ae0,761,2025-06-14,1023.12,sinema,Nakit,Yıldırım Yüksel A.Ş.,medium,True,North Akarhaven,38,öğrenci,bireysel,Netflix
f28094d2-5dac-499e-8c75-8a996f1e96da,761,2024-08-03,786.14,tatil,EFT,Aksu Yıldırım Şti.,high,True,West Zinnureview,19,full-time,bireysel,BluTV
0ed02cf9-bb41-4057-95c4-f32800d8aac5,761,2025-06-14,671.94,sinema,EFT,Şener Şti.,medium,True,Güverçinhaven,42,full-time,bireysel,YouTube Premium
d20a1761-5dea-46af-a1ea-5d28f506cf38,762,2025-05-12,1125.7,elektrik,Havale,LC Waikiki,medium,True,Lake Erkılıçburgh,60,full-time,bireysel,Spotify
5d030dcd-f38b-435f-836e-87a9b02acb28,762,2025-07-11,392.77,internet,EFT,Sezer Aksu A.Ş.,low,True,West Akdora,55,full-time,bireysel,YouTube Premium
85ff39eb-3400-4c5f-84b8-5b2ea35d4c34,762,2025-04-11,677.36,sinema,Kredi Kartı,Türk Telekom,medium,True,North Buyrukhanville,58,full-time,bireysel,None
bd5b8368-d86f-43a9-9926-dc404307ec80,762,2024-08-28,589.37,sinema,EFT,Akgündüz Bilge Şti.,medium,True,İhsanoğluville,53,öğrenci,bireysel,BluTV
274ee400-8b71-4c79-a714-cdf973272815,762,2025-03-26,700.04,market,Havale,Öcalan Korutürk Ltd.,medium,False,North İvecen,31,kobi,bireysel,None
f0ac1a24-46e6-46a1-80c6-84ac8c14addc,762,2024-09-27,110.63,ulaşım,Havale,Erdoğan A.Ş.,low,False,East Azade,51,freelancer,bireysel,None
40f55873-19b2-431d-a20b-8404c46190c3,762,2025-01-16,494.16,market,Nakit,Aselsan,low,False,Zalihachester,50,kobi,bireysel,None
6e2ee19c-3ddc-4908-8182-7e38f98ba06c,762,2025-01-03,685.3,giyim,Nakit,Bilir Ltd.,low,False,East Permunton,59,freelancer,bireysel,None
ad7aa117-3b76-4404-a883-8b412a574aec,762,2025-03-06,269.79,personel maaşı,Nakit,Yüksel Akçay Ltd.,corporate,False,Port Ozansü,27,kobi,kurumsal,None
db8d9db8-ed0e-4897-ab8d-c77830a61d8e,762,2025-05-31,673.3,kira,Nakit,Öcalan Eraslan Şti.,medium,True,Korutürkshire,29,freelancer,bireysel,BluTV
1d9a8ce1-5429-4556-a6cc-a5a2b587d5c1,763,2025-02-19,402.86,ulaşım,Kredi Kartı,Hançer Şti.,low,False,New Rümeysa,24,kobi,bireysel,None
32f96e8c-4641-455a-abaf-87ce6718f2ab,763,2025-02-28,962.59,tatil,Kredi Kartı,Ergül A.Ş.,high,True,Port Omacahaven,26,kobi,bireysel,Netflix
142a713d-95cf-4ebd-aa98-143d20cda81e,763,2025-06-23,534.18,restoran,EFT,Gülen Şti.,high,True,East Atnan,63,öğrenci,bireysel,None
f7c6eb5f-b6da-4e30-9f50-812c82b93bc5,763,2024-09-14,689.54,spotify,Kredi Kartı,Ertaş Sakarya A.Ş.,medium,False,Port Arıelton,32,kobi,bireysel,None
6d89536e-8e96-431a-8493-356a1241de9a,763,2024-08-31,666.9,spotify,Kredi Kartı,Eraslan Şti.,medium,False,South Yertan,43,freelancer,bireysel,None
c5f9cdc3-4303-4089-8185-83d2349d8ddb,763,2025-06-03,460.75,market,Havale,Peak Games,low,False,Demirizborough,45,freelancer,bireysel,None
e90d340d-c191-4ea3-b16a-e048662349ee,763,2025-03-06,672.11,spotify,Nakit,EnerjiSA,medium,True,New Aclan,57,freelancer,bireysel,None
ddc34e58-50af-474d-ba72-4b32d8cd9267,763,2025-07-08,953.38,tatil,Kredi Kartı,Havelsan,high,False,Akçayhaven,31,freelancer,bireysel,None
9d0055e0-cb3b-43fe-8eda-c273df5c5509,763,2024-10-25,639.93,spotify,Kredi Kartı,Ergül Dumanlı A.Ş.,medium,False,İnönüville,28,kobi,bireysel,None
b5fa1e96-3b64-4317-86f2-921bdf84c1c5,763,2025-05-29,367.48,tatil,Nakit,Hayrioğlu Çorlu A.Ş.,high,False,Beniceberg,18,full-time,bireysel,None
f0bd63ab-baf2-4ab6-ae95-d8bcc3a6cda7,764,2025-07-15,324.09,market,Kredi Kartı,Oyak Renault,medium,False,East Nakip,55,öğrenci,bireysel,None
4ffcc102-c9e4-4ed1-ab31-9c3009cf0dfd,764,2024-07-26,158.54,market,Havale,Türk Hava Yolları,medium,False,Arslanborough,33,kobi,bireysel,None
35bbf6d2-9df7-4b07-b85c-91023342790a,764,2024-09-30,200.95,kira,Kredi Kartı,Zengin İhsanoğlu Ltd.,medium,False,New Yertanfurt,47,full-time,bireysel,None
cdedeb0c-ebf9-4adf-8f30-ef584081b252,764,2024-10-14,814.94,ulaşım,Havale,Bilgin Şti.,low,False,Karadeniztown,43,kobi,bireysel,None
3b0691e9-1cde-49a9-a887-d5a69eaa1947,764,2025-04-14,449.09,market,Kredi Kartı,Korutürk İnönü Ltd.,medium,False,New Vefiaside,46,full-time,bireysel,None
634ed2ac-e679-420e-858b-f34fc445f02a,764,2025-05-20,715.38,market,Kredi Kartı,Yıldırım Şti.,medium,True,New Ayvasfort,22,öğrenci,bireysel,Spotify
084c1293-9f61-4c4f-8521-79299575dad9,764,2025-04-25,1127.53,telefon faturası,Kredi Kartı,Yıldırım Arslan Şti.,low,False,Möhsimmouth,30,freelancer,bireysel,None
679b302e-ebe1-4409-b2f6-0b1613b20ab2,764,2025-05-15,289.64,elektrik,Kredi Kartı,Aselsan,medium,False,New Hanimberg,38,freelancer,bireysel,None
de2c7396-0667-4884-a3fa-b008991792d6,764,2024-12-13,5.0,tatil,EFT,Aksu Ltd.,high,False,Port Barsen,32,full-time,bireysel,None
0478a2f7-6bd9-40f7-a25c-e2405f397d60,764,2025-05-29,672.72,market,Nakit,Türk Hava Yolları,low,False,Port Nomanshire,49,kobi,bireysel,None
7f869e5f-3b0a-4c85-b89c-9f4e6156b11c,765,2024-08-08,805.02,kira,Nakit,Türk Telekom,medium,True,West Dikenborough,45,öğrenci,bireysel,None
d9b8830c-dc56-483d-ace6-e219340c062c,765,2025-02-04,77.91,giyim,Nakit,Manço Zengin Şti.,low,False,North Toktuğ,37,kobi,bireysel,None
8c906402-37ae-433d-9c25-7a8a5935192d,765,2025-01-30,412.12,sinema,Kredi Kartı,Zengin Ltd.,medium,False,Seventon,44,öğrenci,bireysel,None
1616ef4d-60df-4c2c-986f-4450080844cd,765,2025-05-07,709.71,sinema,Havale,Türk Sezgin Şti.,medium,True,Yılmazview,60,full-time,bireysel,Spotify
1ceae74f-8fc4-4192-bfbd-be117ed5f796,765,2024-08-14,291.41,restoran,Nakit,Alemdar Gül Ltd.,high,False,Soyluport,55,freelancer,bireysel,None
504178aa-f914-4f70-b386-7844ac216a95,765,2024-07-21,434.79,market,EFT,Zorlu Yorulmaz Ltd.,medium,False,Seyhanside,24,freelancer,bireysel,None
62982f50-50b7-4e44-b5a5-c48256d73a15,765,2025-05-16,164.9,kira,Nakit,Şener Çorlu Şti.,medium,True,North İşcanberg,60,full-time,bireysel,Netflix
dd455ace-a094-475c-aa5d-f295efd664d8,765,2025-06-10,5.0,sinema,EFT,Akar Tevetoğlu Şti.,medium,False,Büreyrefort,29,full-time,bireysel,None
af56594d-5ece-446d-beca-13813a34db68,765,2024-10-15,717.55,spotify,EFT,Migros,medium,False,Port Fitnat,51,freelancer,bireysel,None
39058c62-eac6-4890-8b72-d7a5f8faf6de,765,2025-07-13,621.6,spotify,Nakit,Akar A.Ş.,medium,True,West Tezcan,25,öğrenci,bireysel,None
265f7090-7622-43e3-8422-34fbcf1e6d92,766,2025-04-16,603.85,spotify,Nakit,EnerjiSA,medium,False,New Sökmen,62,freelancer,bireysel,None
547faf90-bfd5-4271-a8eb-93d701aaae0d,766,2024-10-06,246.23,ulaşım,Havale,Akçay A.Ş.,low,False,Abdulmenafshire,38,kobi,bireysel,None
bc1221f1-72e4-4234-9060-d0c33a0684ab,766,2024-10-20,636.61,spotify,Kredi Kartı,Ford Otosan,medium,False,Sevenstad,61,kobi,bireysel,None
3c7b4700-81c4-4ae4-beaf-46b39dd80111,766,2024-11-28,640.98,spotify,Kredi Kartı,Roketsan,medium,False,Sezerchester,39,freelancer,bireysel,None
0132efbe-3959-4dc0-9e5e-ba66ead74f69,766,2025-01-04,565.92,lüks giyim,Kredi Kartı,Oyak Renault,high,False,Sabihehaven,39,kobi,bireysel,None
43ced346-fe17-4e42-b1e0-5808ea9a1218,766,2025-04-11,374.75,market,EFT,Akçay Durdu Ltd.,medium,False,West Durmuşali,59,full-time,bireysel,None
46ae15df-be0d-40b1-9069-4a9279700132,766,2024-08-19,5.0,telefon faturası,Nakit,LC Waikiki,low,False,İnönüville,45,freelancer,bireysel,None
db9e203d-c361-4098-95dc-bb7adb32f3e9,766,2025-06-09,706.46,giyim,Kredi Kartı,Akgündüz Öcalan A.Ş.,low,False,Port Kıvılcım,29,öğrenci,bireysel,None
be4402d8-8ecc-4e55-ab74-9296bca74929,766,2025-01-23,904.26,vergi,Havale,Arçelik,corporate,False,Akçaport,29,freelancer,kurumsal,None
140812dc-90ff-41fa-a748-8dd874f7d8d7,766,2025-01-11,515.65,lüks giyim,Havale,Dumanlı Şti.,high,False,Ezginhaven,26,kobi,bireysel,None
66edfe7f-b177-4612-960b-1262badbb8fa,767,2025-01-02,887.84,sinema,EFT,Türk Hava Yolları,medium,True,South Begimbury,53,full-time,bireysel,Spotify
656e2fd7-a4c7-4685-b42a-babf8c05908a,767,2025-05-26,695.59,elektrik,Havale,Bilge Çetin A.Ş.,medium,True,West Durgadin,64,kobi,bireysel,None
8486bae0-8078-4f27-bffa-fba2a2e8f5f6,767,2024-08-11,5.0,kira,Havale,Vestel,medium,False,Buşrahaven,62,freelancer,bireysel,None
5320e519-850e-4fab-85e3-6c04bc4f2694,767,2025-01-13,445.28,sinema,Nakit,Petkim,medium,False,Sakaryabury,20,freelancer,bireysel,None
7f17f5ec-8907-4ee6-8461-338a4c727f20,767,2024-12-10,5.0,giyim,Kredi Kartı,Şama Kısakürek Ltd.,low,False,New Gerayfurt,32,öğrenci,bireysel,None
377d5fad-84d0-47a4-ad88-7202f8bf0885,767,2025-02-21,678.67,market,EFT,Çetin Şti.,medium,False,Yorulmazview,25,full-time,bireysel,None
9c91d894-b875-4b9a-8e73-496a01f2b5d7,767,2024-12-11,443.57,spotify,Nakit,Ertaş Şti.,medium,True,Port Emrullah,58,full-time,bireysel,None
8d396ce9-a0a8-4d91-b44b-24494c3786b7,767,2025-05-08,513.71,market,Havale,Çorlu A.Ş.,low,False,Muvaffaktown,56,kobi,bireysel,None
22b02557-6709-4f0f-960c-74ced613b7c0,767,2025-04-27,880.44,internet,Kredi Kartı,Petrol Ofisi,low,False,South Rüknettin,21,öğrenci,bireysel,None
e9f6586b-776e-49a6-bc90-5ac857215d3b,767,2024-10-08,418.51,elektrik,Nakit,Roketsan,medium,True,Aslanborough,20,kobi,bireysel,Spotify
b183783f-b5ac-4168-87b8-7f6edbc6e853,768,2025-05-15,338.54,spotify,Nakit,LC Waikiki,medium,False,Gençaymouth,42,kobi,bireysel,None
7ea9867f-cd14-441b-b812-6e54e56e158b,768,2025-03-27,314.14,internet,EFT,Tevetoğlu Şti.,low,True,New Ummahanitown,55,kobi,bireysel,Spotify
740c747a-8406-4462-82e4-0b446e58fde4,768,2025-03-02,927.35,market,Kredi Kartı,LC Waikiki,medium,True,Yamanhaven,62,öğrenci,bireysel,Spotify
96cbd1dc-0d25-46cd-b6b9-23b26056229f,768,2025-03-05,839.35,sinema,Havale,Zorlu Korutürk A.Ş.,medium,True,North Nasibashire,28,freelancer,bireysel,Netflix
1e205497-8964-43b2-9cdd-2cde2f5930da,768,2025-07-13,330.04,elektrik,Havale,Çorlu Karadeniz A.Ş.,medium,False,Lake Aybet,60,freelancer,bireysel,None
1399a766-3c7d-4759-87fc-3eb95d2d8cbc,768,2025-01-22,462.52,yurt dışı alışveriş,Havale,Yorulmaz Ltd.,high,False,Diricanmouth,42,kobi,bireysel,None
65e737dd-f309-4a4b-8ca9-cae60efa858b,768,2025-03-04,602.76,ofis kirası,Kredi Kartı,Mansız Soylu Ltd.,corporate,True,Feyzinview,42,kobi,kurumsal,Netflix
eb691885-bb59-4d82-a240-e7ca76f4e97e,768,2024-10-09,5.0,sinema,Havale,Manço Ltd.,medium,False,Açıkelfurt,49,freelancer,bireysel,None
f617fcb5-5391-47c9-b4cd-2112c5c10b15,768,2025-01-11,239.95,giyim,Kredi Kartı,Akçay Çamurcuoğlu Şti.,low,False,Port Meveddet,30,full-time,bireysel,None
cbecfbc0-88b5-45c0-9069-acd7a51eb994,768,2025-06-07,846.38,spotify,Nakit,Fırat Sezer Ltd.,medium,False,Zülgarnifurt,43,full-time,bireysel,None
460c1d52-8abe-4804-aabe-0d0bbcd36bd0,769,2024-11-13,263.36,internet,Nakit,Akça Şti.,low,True,East Ulumanmouth,40,öğrenci,bireysel,None
1b74579d-fb7a-4e24-bdd2-1af7441a2c76,769,2025-05-17,872.41,internet,Nakit,Durmuş Şti.,low,False,Zorluberg,58,kobi,bireysel,None
99057f17-e1a1-46b9-9d2b-ed46c3be869e,769,2025-02-16,762.27,elektrik,Kredi Kartı,Türk Telekom,medium,False,Galipside,29,öğrenci,bireysel,None
24f4843f-9cfe-4f06-9e65-2c30dcf6784b,769,2025-07-08,509.99,elektrik,Kredi Kartı,Kısakürek A.Ş.,medium,False,West Dirlikmouth,32,full-time,bireysel,None
d9ecf790-17e6-4e99-90bd-3ccd3fc6b8cb,769,2025-05-26,258.33,fitness,EFT,Arslan Demir A.Ş.,high,True,Çetinburgh,21,full-time,bireysel,None
f0af159b-393d-43e1-822a-45f773f6396d,769,2024-08-12,999.87,sgk,Nakit,A101 Yeni Mağzacılık,corporate,False,Lake Dorukhanport,52,öğrenci,kurumsal,None
a65ddec1-7aae-4b92-bf47-cd09b1d757cc,769,2024-09-01,492.16,lüks giyim,Nakit,Zengin Şti.,high,False,East Salkınfort,61,full-time,bireysel,None
41cd2037-a1ef-4889-b90c-0dd1fcf94915,769,2025-04-14,466.16,fitness,Nakit,Ertaş Ltd.,high,False,North Silanurchester,35,kobi,bireysel,None
fbfbe729-d3d2-43d4-b233-3f18991b106e,769,2024-09-22,514.29,elektrik,Kredi Kartı,Türk Hava Yolları,medium,False,Port Oğuzman,62,kobi,bireysel,None
cc31c598-9a01-4fea-8087-d319616ff5de,769,2025-01-30,252.26,market,Kredi Kartı,BİM,medium,False,Kaderbury,19,freelancer,bireysel,None
dc1b8c09-c80b-40a1-b468-4fef2dbbdefe,770,2025-06-09,521.06,kira,EFT,Erdoğan Türk Şti.,medium,False,Port İsraland,36,kobi,bireysel,None
0e9889c9-0f08-4221-9459-57607e4238c4,770,2024-12-31,5.0,market,Kredi Kartı,Hayrioğlu Erdoğan Ltd.,low,True,İbrahimland,31,kobi,bireysel,Spotify
225045ba-1296-41fa-9948-8c9773a9def5,770,2025-03-05,99.97,fitness,Kredi Kartı,Yılmaz Ltd.,high,True,North Sidkimouth,44,öğrenci,bireysel,None
d298d5c8-fa00-42fc-a40b-33f506ce4acc,770,2025-07-12,834.7,internet,Nakit,BİM,low,False,Karadenizport,26,full-time,bireysel,None
9c4bd3e6-a0ce-4514-8d40-f4ebc7a14727,770,2025-05-05,631.29,elektrik,Kredi Kartı,Yıldırım Bilir Şti.,medium,True,East Gülkadın,60,full-time,bireysel,YouTube Premium
bc167016-b44e-45dc-9e36-78c6a125867e,770,2025-03-16,298.2,fitness,Nakit,Şensoy Ltd.,high,False,Harbinazberg,31,full-time,bireysel,None
d4e4266f-8cf1-43a3-ac80-b46b45a76a6c,770,2024-08-21,1149.13,tatil,EFT,Migros,high,False,Öztürkmouth,53,freelancer,bireysel,None
4226e337-9058-4afb-a2ea-20bb06ee184c,770,2025-06-11,364.79,telefon faturası,Nakit,Sezer Tevetoğlu A.Ş.,low,False,Selvifort,51,kobi,bireysel,None
27edc170-ef66-4e9c-ac99-60954525532c,770,2024-12-16,5.0,restoran,Nakit,Ertaş Fırat Şti.,high,False,Sezginfurt,63,freelancer,bireysel,None
c851be3a-2940-4e88-a645-87e9c072685d,770,2025-01-09,5.0,restoran,Kredi Kartı,Hançer Yaman Ltd.,high,False,Çakarfurt,62,öğrenci,bireysel,None
01e39e35-84ed-4213-a090-c10fea244cc3,771,2025-07-01,5.0,market,Havale,Akar Sezer A.Ş.,low,False,Ertaşport,35,öğrenci,bireysel,None
d6443b77-16e7-4d58-964f-825a3d422d96,771,2024-08-08,638.73,ofis kirası,Nakit,Karadeniz Durdu A.Ş.,corporate,True,Dalanchester,35,kobi,kurumsal,Spotify
